"elpd_diff","se_diff","elpd","se_elpd","p","se_p","ic","se_ic","variable","variable.label","criterion","model","best.model","model.label"
0,0,214.538004145864,12.6785695410498,8.72230526334653,3.51696032890722,-429.076008291728,25.3571390820996,"ph","pH","LOO","simple","Yes","Fixed effects only"
-0.671614359461163,0.328012275989498,213.866389786403,12.6390435289873,9.76125887148003,3.51395636397433,-427.732779572806,25.2780870579746,"ph","pH","LOO","strip.random","No","Strip random effects"
-1.62733355975493,0.710048582384719,212.910670586109,12.5017098341389,11.6873757754903,3.90800345259987,-425.821341172218,25.0034196682778,"ph","pH","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,52.1853538834658,8.53421730500892,13.0957628352839,2.61629561715875,-104.370707766932,17.0684346100178,"p","P (ppm)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-0.224913464296757,2.11409191155303,51.960440419169,8.88116432827438,7.20846962854438,1.91913703525551,-103.920880838338,17.7623286565488,"p","P (ppm)","WAIC","simple","No","Fixed effects only"
-0.960287029946506,1.41925948477784,51.2250668535193,8.61988686600562,10.0655970620143,2.35552315328546,-102.450133707039,17.2397737320112,"p","P (ppm)","WAIC","strip.random","No","Strip random effects"
0,0,51.8668887646026,8.9353408150758,7.30202128311084,1.97878061501801,-103.733777529205,17.8706816301516,"p","P (ppm)","LOO","simple","Yes","Fixed effects only"
-0.0815398069177196,2.15868333155892,51.7853489576849,8.64263687870449,13.4957677610648,2.72609893439468,-103.57069791537,17.285273757409,"p","P (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
-0.86940934180187,0.991015918965354,50.9974794228007,8.6820854469534,10.2931844927329,2.41938438565771,-101.994958845601,17.3641708939068,"p","P (ppm)","LOO","strip.random","No","Strip random effects"
0,0,-22.7308928672939,10.8792514177927,7.90303008021767,2.14484290929223,45.4617857345877,21.7585028355854,"k","K (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.571683390826119,2.76328947978261,-23.30257625812,10.735597726474,15.4077247699721,3.65144277846952,46.60515251624,21.4711954529481,"k","K (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
-0.814625666599868,0.409242310200518,-23.5455185338937,10.9817408013114,9.46462691815714,2.40284490371461,47.0910370677875,21.9634816026229,"k","K (ppm)","WAIC","strip.random","No","Strip random effects"
0,0,-22.8381615601724,10.9237980051028,8.01029877309622,2.19169652338246,45.6763231203448,21.8475960102056,"k","K (ppm)","LOO","simple","Yes","Fixed effects only"
-0.929107312912436,0.45938431880165,-23.7672688730849,11.0586745237686,9.68637725734826,2.4835421722476,47.5345377461697,22.1173490475372,"k","K (ppm)","LOO","strip.random","No","Strip random effects"
-1.0033990758869,2.91932001898354,-23.8415606360593,10.8749541793655,15.9467091479114,3.78818457145391,47.6831212721186,21.7499083587311,"k","K (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,71.7945130218001,14.7136154827368,16.5941990330613,5.88374496496565,-143.5890260436,29.4272309654736,"ca","Ca (ppm)","WAIC","strip.plot.random","Yes","Strip and plot random effects"
-4.11501424859243,3.41679713026848,67.6794987732077,12.2843133292906,11.2261131218295,3.91784448418413,-135.358997546415,24.5686266585813,"ca","Ca (ppm)","WAIC","strip.random","No","Strip random effects"
-4.19088097283931,4.07027457467775,67.6036320489608,12.0980411887154,8.30714364693248,3.07160286265443,-135.207264097922,24.1960823774309,"ca","Ca (ppm)","WAIC","simple","No","Fixed effects only"
0,0,70.9512866164326,15.2115361351949,17.4374254384289,6.39605106618077,-141.902573232865,30.4230722703899,"ca","Ca (ppm)","LOO","strip.plot.random","Yes","Strip and plot random effects"
-3.49903800155302,4.38751627291399,67.4522486148795,12.2012180401768,8.45852708101381,3.18270090838684,-134.904497229759,24.4024360803536,"ca","Ca (ppm)","LOO","simple","No","Fixed effects only"
-3.60519630719182,3.65533762715118,67.3460903092408,12.4922229780771,11.5595215857965,4.13844759289068,-134.692180618482,24.9844459561543,"ca","Ca (ppm)","LOO","strip.random","No","Strip random effects"
0,0,44.5332458734692,18.7788167805123,11.2552942790641,6.09845007171057,-89.0664917469383,37.5576335610246,"mg","Mg (ppm)","WAIC","simple","Yes","Fixed effects only"
-1.01349559258873,0.29864890775032,43.5197502808804,18.7823646575823,12.6214445829061,6.57123830439138,-87.0395005617609,37.5647293151647,"mg","Mg (ppm)","WAIC","strip.random","No","Strip random effects"
-1.43606235398126,1.60241113002274,43.0971835194879,19.4478015508338,15.9333764857196,7.56986865425016,-86.1943670389758,38.8956031016677,"mg","Mg (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,43.9234807867132,19.2759211013466,11.86505936582,6.62768195000062,-87.8469615734264,38.5518422026932,"mg","Mg (ppm)","LOO","simple","Yes","Fixed effects only"
-1.11803137271246,0.31255779563433,42.8054494140007,19.3194110465185,13.3357454497858,7.13510628585957,-85.6108988280014,38.638822093037,"mg","Mg (ppm)","LOO","strip.random","No","Strip random effects"
-2.40731416955383,2.17159202609957,41.5161666171593,20.7064709530319,17.5143933880482,8.88156374203786,-83.0323332343187,41.4129419060637,"mg","Mg (ppm)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,72.4565661721006,7.05118649150616,6.70955697047098,1.08085869669669,-144.913132344201,14.1023729830123,"som.percent","SOM (%)","WAIC","simple","Yes","Fixed effects only"
-0.284568649659031,1.13412647169111,72.1719975224415,7.1615867062041,9.65618994409355,1.49808191595892,-144.343995044883,14.3231734124082,"som.percent","SOM (%)","WAIC","strip.random","No","Strip random effects"
-0.774811278350352,1.60982767918906,71.6817548937502,7.21499509157849,11.5360804741039,1.75632558927561,-143.3635097875,14.429990183157,"som.percent","SOM (%)","WAIC","strip.plot.random","No","Strip and plot random effects"
0,0,72.4111897075305,7.0609528680767,6.75493343504102,1.09089193583407,-144.822379415061,14.1219057361534,"som.percent","SOM (%)","LOO","simple","Yes","Fixed effects only"
-0.453085854571071,1.16967554796203,71.9581038529594,7.20421239196914,9.87008361357564,1.54576507616491,-143.916207705919,14.4084247839383,"som.percent","SOM (%)","LOO","strip.random","No","Strip random effects"
-1.04298412362294,1.65232331732754,71.3682055839076,7.27440900165706,11.8496297839466,1.81793231874137,-142.736411167815,14.5488180033141,"som.percent","SOM (%)","LOO","strip.plot.random","No","Strip and plot random effects"
0,0,-27.8802392958524,13.4642030202472,8.65513063464407,3.77129798308295,55.7604785917049,26.9284060404945,"no3.n","NO3-N (ppm)","WAIC","simple","Yes","Fixed effects only"
-0.919364623264588,0.293832259599934,-28.799603919117,13.5810263169635,9.84306037568772,4.00042627651458,57.599207838234,27.1620526339269,"no3.n","NO3-N (ppm)","WAIC","strip.random","No","Strip random effects"
-1.08847725447339,1.20383030068187,-28.9687165503258,13.0770105597781,13.3903030449714,4.79853455846093,57.9374331006516,26.1540211195562,"no3.n","NO3-N (ppm)","WAIC","strip.plot.random","No","Strip and plot random effects"
