elpd_diff,se_diff,elpd,se_elpd,p,se_p,ic,se_ic,variable,variable.label,criterion,model,best.model,model.label
-0.014917212,2.006127582,42.3453292,6.085647711,6.489061194,0.892853488,-84.6906584,12.17129542,mwd,Mean-weight diameter (mm),WAIC,simple,No,Fixed effects only
-0.039130051,0.998925899,42.32111636,6.155421336,9.476582623,1.298269033,-84.64223272,12.31084267,mwd,Mean-weight diameter (mm),WAIC,strip.random,No,Strip random effects
0,0,42.30237699,6.093943302,6.532013407,0.901403362,-84.60475398,12.1878866,mwd,Mean-weight diameter (mm),LOO,simple,Yes,Fixed effects only
-0.170686205,1.263165443,42.13169078,6.188511627,9.666008202,1.336681592,-84.26338157,12.37702325,mwd,Mean-weight diameter (mm),LOO,strip.random,No,Strip random effects
-0.253387823,2.047125592,42.04898916,6.235508795,12.19675762,1.615983853,-84.09797833,12.47101759,mwd,Mean-weight diameter (mm),LOO,strip.plot.random,No,Strip and plot random effects
0,0,50.65067978,6.159355181,15.89058358,1.988712219,-101.3013596,12.31871036,tic.percent,TIC (%),WAIC,strip.plot.random,Yes,Strip and plot random effects
-23.75489092,6.305124879,26.89578886,6.463261893,9.631887557,1.244385918,-53.79157772,12.92652379,tic.percent,TIC (%),WAIC,strip.random,No,Strip random effects
-27.20739698,6.580850554,23.4432828,6.442294511,6.560744919,0.991688814,-46.8865656,12.88458902,tic.percent,TIC (%),WAIC,simple,No,Fixed effects only
0,0,49.9973369,6.263501609,16.54392646,2.094164066,-99.99467381,12.52700322,tic.percent,TIC (%),LOO,strip.plot.random,Yes,Strip and plot random effects
-23.25156516,6.370735255,26.74577175,6.482226709,9.78190467,1.265445816,-53.49154349,12.96445342,tic.percent,TIC (%),LOO,strip.random,No,Strip random effects
-26.5995184,6.644949914,23.3978185,6.452476169,6.606209214,1.002356628,-46.79563701,12.90495234,tic.percent,TIC (%),LOO,simple,No,Fixed effects only
0,0,72.50533953,10.29236012,16.12201819,3.691875464,-145.0106791,20.58472024,maoc.percent,MAOC (%),WAIC,strip.plot.random,Yes,Strip and plot random effects
-8.970274178,4.187472103,63.53506535,13.04228874,11.59881582,3.704780245,-127.0701307,26.08457747,maoc.percent,MAOC (%),WAIC,strip.random,No,Strip random effects
-10.13091515,4.299599345,62.37442437,12.73468852,8.615807971,3.238074481,-124.7488487,25.46937703,maoc.percent,MAOC (%),WAIC,simple,No,Fixed effects only
0,0,71.87465013,10.47033029,16.75270758,3.871354874,-143.7493003,20.94066057,maoc.percent,MAOC (%),LOO,strip.plot.random,Yes,Strip and plot random effects
-8.663288135,4.20489417,63.211362,13.19913803,11.92251917,3.865624169,-126.422724,26.39827605,maoc.percent,MAOC (%),LOO,strip.random,No,Strip random effects
-9.703682004,4.318686882,62.17096813,12.87424839,8.819264213,3.390142188,-124.3419363,25.74849679,maoc.percent,MAOC (%),LOO,simple,No,Fixed effects only
0,0,-71.43802333,38.31688371,27.30523279,21.6840222,142.8760467,76.63376741,poc.maoc.ratio,POC:MAOC ratio,WAIC,strip.plot.random,Yes,Strip and plot random effects
-0.462279398,2.291542554,-71.90030273,40.09050216,24.66517026,20.95163914,143.8006055,80.18100432,poc.maoc.ratio,POC:MAOC ratio,WAIC,strip.random,No,Strip random effects
-0.839026406,2.789078366,-72.27704974,40.31205233,22.69922223,20.21429829,144.5540995,80.62410467,poc.maoc.ratio,POC:MAOC ratio,WAIC,simple,No,Fixed effects only
0,0,-71.25182996,37.94969784,27.11903941,21.31542811,142.5036599,75.89939567,poc.maoc.ratio,POC:MAOC ratio,LOO,strip.plot.random,Yes,Strip and plot random effects
-0.67563983,2.838282993,-71.92746979,39.9530844,22.34964227,19.85488714,143.8549396,79.9061688,poc.maoc.ratio,POC:MAOC ratio,LOO,simple,No,Fixed effects only
-2.065609761,3.844015839,-73.31743972,41.46285357,26.08230724,22.32513294,146.6348794,82.92570715,poc.maoc.ratio,POC:MAOC ratio,LOO,strip.random,No,Strip random effects
0,0,154.7465117,7.757267611,16.74964965,2.690502891,-309.4930233,15.51453522,cn.ratio,C:N Ratio,WAIC,strip.plot.random,Yes,Strip and plot random effects
-17.69017315,7.556562048,137.0563385,8.998336948,12.12980247,2.301285357,-274.112677,17.9966739,cn.ratio,C:N Ratio,WAIC,strip.random,No,Strip random effects
-38.6747966,8.278135599,116.0717151,6.586232659,6.629634447,0.996233961,-232.1434301,13.17246532,cn.ratio,C:N Ratio,WAIC,simple,No,Fixed effects only
0,0,154.0135712,7.905123804,17.48259007,2.840146546,-308.0271425,15.81024761,cn.ratio,C:N Ratio,LOO,strip.plot.random,Yes,Strip and plot random effects
-17.29475521,7.637584966,136.718816,9.067781004,12.46732495,2.377331566,-273.4376321,18.13556201,cn.ratio,C:N Ratio,LOO,strip.random,No,Strip random effects
-37.98682472,8.388818793,116.0267465,6.595741415,6.674602989,1.006233722,-232.053493,13.19148283,cn.ratio,C:N Ratio,LOO,simple,No,Fixed effects only
0,0,76.12183404,6.114495608,13.40016411,1.700546313,-152.2436681,12.22899122,tc.stock,TC (Mg/ha),WAIC,strip.plot.random,Yes,Strip and plot random effects
-0.987572107,1.514628646,75.13426193,5.922564079,10.22602682,1.425524844,-150.2685239,11.84512816,tc.stock,TC (Mg/ha),WAIC,strip.random,No,Strip random effects
-2.780245183,2.616144123,73.34158885,6.53315821,6.605320672,1.041379717,-146.6831777,13.06631642,tc.stock,TC (Mg/ha),WAIC,simple,No,Fixed effects only
0,0,75.70464979,6.178666702,13.81734836,1.765083038,-151.4092996,12.3573334,tc.stock,TC (Mg/ha),LOO,strip.plot.random,Yes,Strip and plot random effects
-0.728685721,1.553480719,74.97596407,5.940777405,10.38432468,1.445747821,-149.9519281,11.88155481,tc.stock,TC (Mg/ha),LOO,strip.random,No,Strip random effects
-2.410983603,2.648606202,73.29366619,6.544945134,6.653243338,1.054019696,-146.5873324,13.08989027,tc.stock,TC (Mg/ha),LOO,simple,No,Fixed effects only
0,0,71.0289129,6.240882547,14.9575438,1.906201684,-142.0578258,12.48176509,toc.stock,SOC (Mg/ha),WAIC,strip.plot.random,Yes,Strip and plot random effects
-6.417483222,3.868465696,64.61142968,6.197089375,6.565616507,0.921516607,-129.2228594,12.39417875,toc.stock,SOC (Mg/ha),WAIC,simple,No,Fixed effects only
-6.425112723,3.587016786,64.60380018,6.17823817,8.79808673,1.200834699,-129.2076004,12.35647634,toc.stock,SOC (Mg/ha),WAIC,strip.random,No,Strip random effects
0,0,70.49074117,6.325765822,15.49571553,1.992925365,-140.9814823,12.65153164,toc.stock,SOC (Mg/ha),LOO,strip.plot.random,Yes,Strip and plot random effects
-5.924652732,3.923806556,64.56608843,6.205784115,6.610957749,0.930409941,-129.1321769,12.41156823,toc.stock,SOC (Mg/ha),LOO,simple,No,Fixed effects only
-6.022055967,3.633401509,64.4686852,6.198278051,8.933201707,1.222927557,-128.9373704,12.3965561,toc.stock,SOC (Mg/ha),LOO,strip.random,No,Strip random effects
0,0,58.67442535,6.524316935,15.18763711,2.019357816,-117.3488507,13.04863387,maoc.stock,MAOC (Mg/ha),WAIC,strip.plot.random,Yes,Strip and plot random effects
-7.758748194,3.908736192,50.91567716,7.037525565,6.736687488,1.189786227,-101.8313543,14.07505113,maoc.stock,MAOC (Mg/ha),WAIC,simple,No,Fixed effects only
-7.82595174,3.719013019,50.84847361,7.077726068,8.639946732,1.342576373,-101.6969472,14.15545214,maoc.stock,MAOC (Mg/ha),WAIC,strip.random,No,Strip random effects
0,0,58.12743368,6.607695162,15.73462878,2.103333202,-116.2548674,13.21539032,maoc.stock,MAOC (Mg/ha),LOO,strip.plot.random,Yes,Strip and plot random effects
-7.263435426,3.949141363,50.86399825,7.053596897,6.788366394,1.207483209,-101.7279965,14.10719379,maoc.stock,MAOC (Mg/ha),LOO,simple,No,Fixed effects only
-7.405458036,3.753639993,50.72197564,7.100330449,8.766444702,1.367025675,-101.4439513,14.2006609,maoc.stock,MAOC (Mg/ha),LOO,strip.random,No,Strip random effects
0,0,-18.30564384,11.4826743,11.2460046,3.346524018,36.61128769,22.96534861,poc.stock,POC (Mg/ha),WAIC,strip.random,Yes,Strip random effects
-0.70389321,1.349190799,-19.00953705,11.77203884,8.159815637,3.128877402,38.01907411,23.54407768,poc.stock,POC (Mg/ha),WAIC,simple,No,Fixed effects only
-0.837198784,0.325723739,-19.14284263,11.57203877,12.5346323,3.684352102,38.28568526,23.14407754,poc.stock,POC (Mg/ha),WAIC,strip.plot.random,No,Strip and plot random effects
0,0,-18.67382531,11.68330634,11.61418607,3.55412455,37.34765061,23.36661269,poc.stock,POC (Mg/ha),LOO,strip.random,Yes,Strip random effects
-0.541945999,1.359667526,-19.21577131,11.93458583,8.366049888,3.301622997,38.43154261,23.86917165,poc.stock,POC (Mg/ha),LOO,simple,No,Fixed effects only
-0.843252877,0.316512195,-19.51707818,11.73708054,12.90886785,3.853287419,39.03415637,23.47416108,poc.stock,POC (Mg/ha),LOO,strip.plot.random,No,Strip and plot random effects
0,0,19.45942871,6.342824158,15.12922987,1.976958881,-38.91885743,12.68564832,tic.stock,TIC (Mg/ha),WAIC,strip.plot.random,Yes,Strip and plot random effects
-8.635898816,4.17653496,10.8235299,7.20975905,9.870126658,1.511684717,-21.64705979,14.4195181,tic.stock,TIC (Mg/ha),WAIC,strip.random,No,Strip random effects
-11.51945926,4.472433143,7.939969452,7.243034463,6.795653892,1.162767682,-15.8799389,14.48606893,tic.stock,TIC (Mg/ha),WAIC,simple,No,Fixed effects only
0,0,18.91095614,6.431707678,15.67770244,2.067082167,-37.82191229,12.86341536,tic.stock,TIC (Mg/ha),LOO,strip.plot.random,Yes,Strip and plot random effects
-8.244257533,4.211213108,10.66669861,7.236317861,10.02695794,1.541126765,-21.33339722,14.47263572,tic.stock,TIC (Mg/ha),LOO,strip.random,No,Strip random effects
-11.02514316,4.503020861,7.885812979,7.258043339,6.849810365,1.179171325,-15.77162596,14.51608668,tic.stock,TIC (Mg/ha),LOO,simple,No,Fixed effects only
