"model","model.label","variable","variable.label","variable.mean","treatment","full.treatment.name","posterior.mean","X5","X95","X25","X75"
"simple","Fixed effects only","k","K (ppm)",67.7444444444444,"A","Balled-and-burlapped",61.5971341066506,53.6602298028637,70.7043567134086,58.7845999763612,65.6858882308263
"simple","Fixed effects only","k","K (ppm)",67.7444444444444,"B","Bareroot",71.0677463726911,58.8229724986419,86.3881903308668,65.7206213724228,76.7226822136054
"simple","Fixed effects only","k","K (ppm)",67.7444444444444,"C","Seedling",58.6922427502495,47.7462840532048,72.8468424644091,54.2440831665357,64.3398142303469
"simple","Fixed effects only","k","K (ppm)",67.7444444444444,"D","Acorn",92.6250977420226,78.2461998491961,110.220196993427,85.9253966772564,98.6552693238253
"simple","Fixed effects only","k","K (ppm)",67.7444444444444,"E","Seedbank",84.2310661726234,70.3385938410004,100.428421665815,78.2452722834982,90.3868178631206
"simple","Fixed effects only","k","K (ppm)",67.7444444444444,"R","Reference",68.5211489910651,56.2619871112461,83.2631054657168,63.5005256162997,74.434081236054
"strip.random","Strip random effects","k","K (ppm)",67.7444444444444,"A","Balled-and-burlapped",61.2043334428439,51.6275409768786,71.8932525798412,57.8685257339988,65.8878700339817
"strip.random","Strip random effects","k","K (ppm)",67.7444444444444,"B","Bareroot",71.3288969057067,57.2910739910511,90.2332847762163,65.1294394133455,77.8194876831945
"strip.random","Strip random effects","k","K (ppm)",67.7444444444444,"C","Seedling",58.8656267068449,46.3296161057043,75.1659910042236,53.7079360738979,65.1523640828169
"strip.random","Strip random effects","k","K (ppm)",67.7444444444444,"D","Acorn",92.6475174792897,74.2927404378549,114.04398543328,84.7755258896517,100.255818382393
"strip.random","Strip random effects","k","K (ppm)",67.7444444444444,"E","Seedbank",84.4835135318965,68.068622029895,104.444154571975,77.9090305813083,92.2201550689255
"strip.random","Strip random effects","k","K (ppm)",67.7444444444444,"R","Reference",69.0499371770234,53.4747274714618,88.1550540758212,62.4809284407072,75.6716221539315
"strip.plot.random","Strip and plot random effects","k","K (ppm)",67.7444444444444,"A","Balled-and-burlapped",61.1824792320908,49.3503334220458,75.0624910010058,56.7768460616555,66.6511441476013
"strip.plot.random","Strip and plot random effects","k","K (ppm)",67.7444444444444,"B","Bareroot",70.8766662940174,53.3235313467994,95.4330148251212,63.9779301164092,79.7277396506948
"strip.plot.random","Strip and plot random effects","k","K (ppm)",67.7444444444444,"C","Seedling",58.6277835904556,43.0688247711385,79.4045942169938,52.0545794622803,65.8736307969017
"strip.plot.random","Strip and plot random effects","k","K (ppm)",67.7444444444444,"D","Acorn",92.1631782958984,69.3167041841294,122.52107811036,82.9433223614948,103.108760299761
"strip.plot.random","Strip and plot random effects","k","K (ppm)",67.7444444444444,"E","Seedbank",83.9940597037352,63.6673673183413,111.966273745079,75.1230822955637,93.0668992160609
"strip.plot.random","Strip and plot random effects","k","K (ppm)",67.7444444444444,"R","Reference",68.9310538530381,50.4773890278234,93.9997801735102,61.4138740102656,77.8453668605683
"simple","Fixed effects only","ca","Ca (ppm)",6541.28888888889,"A","Balled-and-burlapped",6694.31193322466,6398.187698213,7008.08050914563,6574.24936074932,6821.98598998378
"simple","Fixed effects only","ca","Ca (ppm)",6541.28888888889,"B","Bareroot",6272.32501157496,5878.48116357795,6703.6498061144,6106.81686020146,6442.97052279192
"simple","Fixed effects only","ca","Ca (ppm)",6541.28888888889,"C","Seedling",6216.49864594378,5819.44798979365,6636.59591008947,6064.22484831635,6397.74727193565
"simple","Fixed effects only","ca","Ca (ppm)",6541.28888888889,"D","Acorn",6916.17780750571,6502.65561455516,7374.43910629535,6739.67913466434,7091.84341357594
"simple","Fixed effects only","ca","Ca (ppm)",6541.28888888889,"E","Seedbank",6478.109683249,6075.02519178798,6912.55928523235,6315.3302143177,6656.24315232132
"simple","Fixed effects only","ca","Ca (ppm)",6541.28888888889,"R","Reference",5882.42058764244,5479.42613135424,6281.13136801701,5741.11051289592,6068.18409167
"strip.random","Strip random effects","ca","Ca (ppm)",6541.28888888889,"A","Balled-and-burlapped",6661.07792569892,6223.43757764998,7128.74730988783,6513.27535431904,6854.59066321533
"strip.random","Strip random effects","ca","Ca (ppm)",6541.28888888889,"B","Bareroot",6297.33696557921,5724.66942892049,6889.68708594581,6062.91669277824,6505.16575094604
"strip.random","Strip random effects","ca","Ca (ppm)",6541.28888888889,"C","Seedling",6241.81618723808,5673.49963284488,6829.66014806944,6018.3966564541,6460.97236023141
"strip.random","Strip random effects","ca","Ca (ppm)",6541.28888888889,"D","Acorn",6902.54639154002,6265.88318406323,7605.02403722308,6651.32485308212,7145.08804442156
"strip.random","Strip random effects","ca","Ca (ppm)",6541.28888888889,"E","Seedbank",6506.57066966877,5936.05346790333,7134.65456660328,6254.20625235545,6707.36063111744
"strip.random","Strip random effects","ca","Ca (ppm)",6541.28888888889,"R","Reference",5916.66254337204,5290.03628615083,6604.44115865936,5668.01546844668,6149.64396467001
"strip.plot.random","Strip and plot random effects","ca","Ca (ppm)",6541.28888888889,"A","Balled-and-burlapped",6670.84437467357,6094.99288557394,7293.22752059167,6450.21904520862,6908.84972537041
"strip.plot.random","Strip and plot random effects","ca","Ca (ppm)",6541.28888888889,"B","Bareroot",6287.91597134437,5558.35877638378,7116.3756546773,5990.15154699769,6583.35965930989
"strip.plot.random","Strip and plot random effects","ca","Ca (ppm)",6541.28888888889,"C","Seedling",6230.38331474593,5508.58828298547,7080.30456204067,5926.55328040123,6513.7356177997
"strip.plot.random","Strip and plot random effects","ca","Ca (ppm)",6541.28888888889,"D","Acorn",6906.68031761153,6071.44656311966,7844.88611710662,6564.1060768303,7229.4991690508
"strip.plot.random","Strip and plot random effects","ca","Ca (ppm)",6541.28888888889,"E","Seedbank",6498.14801858481,5753.36109099776,7340.03587762238,6203.32984206644,6808.54641827719
"strip.plot.random","Strip and plot random effects","ca","Ca (ppm)",6541.28888888889,"R","Reference",5899.32616368233,5164.30519273835,6805.57036150487,5582.69229624025,6193.12862381248
"simple","Fixed effects only","mg","Mg (ppm)",560.588888888889,"A","Balled-and-burlapped",514.119441677525,482.639466957906,547.909602374268,501.605878293587,527.979347333935
"simple","Fixed effects only","mg","Mg (ppm)",560.588888888889,"B","Bareroot",608.409128732013,558.406686522656,663.264523588559,586.660443158236,629.266293924976
"simple","Fixed effects only","mg","Mg (ppm)",560.588888888889,"C","Seedling",590.047178301983,541.027815341638,645.331760482543,567.745366962714,609.898384733809
"simple","Fixed effects only","mg","Mg (ppm)",560.588888888889,"D","Acorn",598.496370035763,548.65241668169,653.263508508321,577.931801296896,620.858627489495
"simple","Fixed effects only","mg","Mg (ppm)",560.588888888889,"E","Seedbank",574.188592484232,525.108128663622,627.074062205861,554.76015544474,596.057415540086
"simple","Fixed effects only","mg","Mg (ppm)",560.588888888889,"R","Reference",728.480445945232,671.399707034096,788.709415240355,705.093440228965,751.921897205028
"strip.random","Strip random effects","mg","Mg (ppm)",560.588888888889,"A","Balled-and-burlapped",512.58104958913,474.792472186538,553.077606247589,498.600934178162,529.762676441857
"strip.random","Strip random effects","mg","Mg (ppm)",560.588888888889,"B","Bareroot",609.376691232258,551.362396280898,676.590451540413,583.804493968988,633.022002200229
"strip.random","Strip random effects","mg","Mg (ppm)",560.588888888889,"C","Seedling",591.529121758841,534.212324778162,655.737648743668,568.381297119338,616.497340535738
"strip.random","Strip random effects","mg","Mg (ppm)",560.588888888889,"D","Acorn",600.098174650627,539.980192896798,664.339521446771,575.864972812332,625.35904667033
"strip.random","Strip random effects","mg","Mg (ppm)",560.588888888889,"E","Seedbank",576.006659321151,518.001879772945,638.437647508763,554.190610249066,602.502250828244
"strip.random","Strip random effects","mg","Mg (ppm)",560.588888888889,"R","Reference",730.423181242056,658.640558224349,814.517536954751,699.183260824631,758.542665269658
"strip.plot.random","Strip and plot random effects","mg","Mg (ppm)",560.588888888889,"A","Balled-and-burlapped",512.788457148917,469.237909635875,561.160174108988,496.33956008303,531.984760050933
"strip.plot.random","Strip and plot random effects","mg","Mg (ppm)",560.588888888889,"B","Bareroot",609.043518964751,539.741257365136,687.21292956912,581.875063375321,638.954166654427
"strip.plot.random","Strip and plot random effects","mg","Mg (ppm)",560.588888888889,"C","Seedling",590.837894494319,523.19957330065,665.927593300874,563.293457308206,619.195651938046
"strip.plot.random","Strip and plot random effects","mg","Mg (ppm)",560.588888888889,"D","Acorn",599.181049095097,529.038086953722,677.560055565237,568.923975508231,626.415259830317
"strip.plot.random","Strip and plot random effects","mg","Mg (ppm)",560.588888888889,"E","Seedbank",574.862198746351,508.747438741722,650.029015165387,545.78670111667,600.269181125262
"strip.plot.random","Strip and plot random effects","mg","Mg (ppm)",560.588888888889,"R","Reference",729.584932627605,642.346597883195,825.259771603352,696.737111514375,766.015553016266
"simple","Fixed effects only","som.percent","SOM (%)",5.61666666666667,"A","Balled-and-burlapped",5.12765325982477,4.88087703238025,5.37869631424851,5.03432065071829,5.23728694718205
"simple","Fixed effects only","som.percent","SOM (%)",5.61666666666667,"B","Bareroot",6.09738745536304,5.71313547209203,6.52028886318441,5.94632855972828,6.27538874131525
"simple","Fixed effects only","som.percent","SOM (%)",5.61666666666667,"C","Seedling",5.8344130966737,5.45333375780103,6.24379441171726,5.67044092498685,5.99279069392027
"simple","Fixed effects only","som.percent","SOM (%)",5.61666666666667,"D","Acorn",6.03966257069717,5.64684907759685,6.4482321208105,5.87327134230291,6.20148816199219
"simple","Fixed effects only","som.percent","SOM (%)",5.61666666666667,"E","Seedbank",6.46981048913681,6.07216962409367,6.90767043432267,6.30666486563525,6.64464174757668
"simple","Fixed effects only","som.percent","SOM (%)",5.61666666666667,"R","Reference",6.81343760897072,6.41091622042662,7.27639787755079,6.64360100374318,6.99326317553555
"strip.random","Strip random effects","som.percent","SOM (%)",5.61666666666667,"A","Balled-and-burlapped",5.09798931490975,4.76696254276039,5.45884423243695,4.98030068463925,5.24612660650105
"strip.random","Strip random effects","som.percent","SOM (%)",5.61666666666667,"B","Bareroot",6.12834111687702,5.61261483628447,6.71590008205955,5.91063238959601,6.33818135552703
"strip.random","Strip random effects","som.percent","SOM (%)",5.61666666666667,"C","Seedling",5.86481144829779,5.35248089727715,6.40782633222541,5.66643424442361,6.07333936901009
"strip.random","Strip random effects","som.percent","SOM (%)",5.61666666666667,"D","Acorn",6.06355609544404,5.51413293552546,6.65275472516463,5.84573553332905,6.27792271394583
"strip.random","Strip random effects","som.percent","SOM (%)",5.61666666666667,"E","Seedbank",6.50464488199656,5.96007042631806,7.10662398286711,6.26619676749099,6.70322934753677
"strip.random","Strip random effects","som.percent","SOM (%)",5.61666666666667,"R","Reference",6.85291627464375,6.18942840248951,7.59031024315769,6.58076794036986,7.08472438967634
"strip.plot.random","Strip and plot random effects","som.percent","SOM (%)",5.61666666666667,"A","Balled-and-burlapped",5.11066639423835,4.73356879428919,5.50171765041014,4.96086998467497,5.2521753277837
"strip.plot.random","Strip and plot random effects","som.percent","SOM (%)",5.61666666666667,"B","Bareroot",6.13987044487562,5.5464809438447,6.79365041384635,5.89740910567376,6.36301820816053
"strip.plot.random","Strip and plot random effects","som.percent","SOM (%)",5.61666666666667,"C","Seedling",5.85247901121271,5.32196890610937,6.47171621061488,5.63394968699937,6.07872980852159
"strip.plot.random","Strip and plot random effects","som.percent","SOM (%)",5.61666666666667,"D","Acorn",6.04743003516007,5.45271685559619,6.72988164353366,5.81409041879828,6.29174318821012
"strip.plot.random","Strip and plot random effects","som.percent","SOM (%)",5.61666666666667,"E","Seedbank",6.49352166381324,5.87689397430403,7.12717530585326,6.28259236768866,6.76549234643601
"strip.plot.random","Strip and plot random effects","som.percent","SOM (%)",5.61666666666667,"R","Reference",6.83129200052511,6.13415484782401,7.63964899468097,6.54713905023349,7.09562764582832
"simple","Fixed effects only","no3.n","NO3-N (ppm)",9.31,"A","Balled-and-burlapped",9.7087566874594,8.59362677095171,11.0917473704429,9.29659824887007,10.3036248198762
"simple","Fixed effects only","no3.n","NO3-N (ppm)",9.31,"B","Bareroot",7.04612543464405,5.70611815668384,8.70805419897335,6.47469607548567,7.68130344016125
"simple","Fixed effects only","no3.n","NO3-N (ppm)",9.31,"C","Seedling",7.75802846475813,6.39716066562103,9.51423828153246,7.20195701882044,8.46016315582174
"simple","Fixed effects only","no3.n","NO3-N (ppm)",9.31,"D","Acorn",10.4470249651514,8.79307163245648,12.3780216154017,9.77286740036951,11.2305991591594
"simple","Fixed effects only","no3.n","NO3-N (ppm)",9.31,"E","Seedbank",8.86770974655955,7.40398897663672,10.6993270484485,8.22251063847553,9.54352718466582
"simple","Fixed effects only","no3.n","NO3-N (ppm)",9.31,"R","Reference",9.58324827758366,8.02212629789293,11.4605912696572,8.87573694915199,10.2532180391894
"strip.random","Strip random effects","no3.n","NO3-N (ppm)",9.31,"A","Balled-and-burlapped",9.64742866646322,8.27346230237093,11.2998109829716,9.17797379390714,10.3755123424704
"strip.random","Strip random effects","no3.n","NO3-N (ppm)",9.31,"B","Bareroot",7.08272474233205,5.50831644317718,9.02712098039231,6.43396042363562,7.80931210806503
"strip.random","Strip random effects","no3.n","NO3-N (ppm)",9.31,"C","Seedling",7.78518888383129,6.13233300152004,9.84977410988941,7.14130045894652,8.59208914212171
"strip.random","Strip random effects","no3.n","NO3-N (ppm)",9.31,"D","Acorn",10.4794246857598,8.49173502111146,13.0314757492186,9.60986587458705,11.3510747639285
"strip.random","Strip random effects","no3.n","NO3-N (ppm)",9.31,"E","Seedbank",8.92444155202923,7.14740412514746,11.1329083613846,8.1511865684394,9.68033874466592
"strip.random","Strip random effects","no3.n","NO3-N (ppm)",9.31,"R","Reference",9.61752554172239,7.60561544202,12.1328733793478,8.76178889064054,10.4718318419041
"strip.plot.random","Strip and plot random effects","no3.n","NO3-N (ppm)",9.31,"A","Balled-and-burlapped",9.66278289050688,7.96716540731096,11.6121454309959,9.12924248488513,10.5490158323867
"strip.plot.random","Strip and plot random effects","no3.n","NO3-N (ppm)",9.31,"B","Bareroot",7.03615963967937,5.30174956180677,9.33274488732406,6.36339536996039,7.93329797515242
"strip.plot.random","Strip and plot random effects","no3.n","NO3-N (ppm)",9.31,"C","Seedling",7.74523738427487,5.89244665366901,10.1489199831447,6.93529689043934,8.56002520120495
"strip.plot.random","Strip and plot random effects","no3.n","NO3-N (ppm)",9.31,"D","Acorn",10.4129320681699,8.05540487725776,13.5512960157191,9.44707667721334,11.5263418891628
"strip.plot.random","Strip and plot random effects","no3.n","NO3-N (ppm)",9.31,"E","Seedbank",8.86229852432773,6.7677635642498,11.4175218946942,7.99222062951707,9.78563312267919
"strip.plot.random","Strip and plot random effects","no3.n","NO3-N (ppm)",9.31,"R","Reference",9.62033192956467,7.25907990139231,12.7326268790056,8.55889985834768,10.5827894532011
"simple","Fixed effects only","nh4.n","NH4-N (ppm)",1.08111111111111,"A","Balled-and-burlapped",1.13811200929594,1.02352792712816,1.26091454505012,1.09376418421733,1.19021891397694
"simple","Fixed effects only","nh4.n","NH4-N (ppm)",1.08111111111111,"B","Bareroot",1.05080348165518,0.906811005265265,1.2243724084701,0.990083685588428,1.11880544116774
"simple","Fixed effects only","nh4.n","NH4-N (ppm)",1.08111111111111,"C","Seedling",0.955503232216495,0.81970527055664,1.12642495296317,0.904104618121264,1.0287252245466
"simple","Fixed effects only","nh4.n","NH4-N (ppm)",1.08111111111111,"D","Acorn",1.03849534184424,0.896584229950276,1.21411732228672,0.978826890926328,1.10759024128447
"simple","Fixed effects only","nh4.n","NH4-N (ppm)",1.08111111111111,"E","Seedbank",0.949007774671992,0.808221199838028,1.11229435670461,0.893974178660612,1.01763914413916
"simple","Fixed effects only","nh4.n","NH4-N (ppm)",1.08111111111111,"R","Reference",1.04454139226782,0.893611300035043,1.20805386799156,0.977665757797264,1.10437185138282
"strip.random","Strip random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"A","Balled-and-burlapped",1.14041817287976,0.994541588243626,1.29011863729715,1.08945820415769,1.2054124764678
"strip.random","Strip random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"B","Bareroot",1.04775814257545,0.87682519359689,1.25934363273686,0.975508186597434,1.12333857659151
"strip.random","Strip random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"C","Seedling",0.95159220681319,0.785426850174692,1.14424814694066,0.884117367664739,1.02595137078204
"strip.random","Strip random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"D","Acorn",1.03087056678726,0.860506226449522,1.24788391217352,0.957396180506609,1.10792623587235
"strip.random","Strip random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"E","Seedbank",0.944006403901465,0.787812092926789,1.15265723396156,0.88105395855411,1.02435888219961
"strip.random","Strip random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"R","Reference",1.04204921352507,0.848977403339921,1.26690236625365,0.965717372450277,1.1246638911298
"strip.plot.random","Strip and plot random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"A","Balled-and-burlapped",1.13781481632915,0.980111332420785,1.3219103801922,1.07673406301154,1.20639476208493
"strip.plot.random","Strip and plot random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"B","Bareroot",1.04717169337672,0.848433703440627,1.27833622673607,0.96813143183215,1.13583060651825
"strip.plot.random","Strip and plot random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"C","Seedling",0.950902081024229,0.77057105643539,1.1795608482381,0.877195868669283,1.03527303156003
"strip.plot.random","Strip and plot random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"D","Acorn",1.03136798622169,0.833256656377744,1.27641116968763,0.951524111300834,1.1198736165959
"strip.plot.random","Strip and plot random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"E","Seedbank",0.944297778077111,0.761836348872555,1.16924920617041,0.867249094369314,1.02596462215417
"strip.plot.random","Strip and plot random effects","nh4.n","NH4-N (ppm)",1.08111111111111,"R","Reference",1.04386702283494,0.830511272273231,1.30674799027376,0.961750364845859,1.1413102929786
"simple","Fixed effects only","cec","CEC (meq/100 g)",37.5633333333333,"A","Balled-and-burlapped",37.9017083586393,36.4010486731255,39.6308954417114,37.3514250915625,38.6642977096463
"simple","Fixed effects only","cec","CEC (meq/100 g)",37.5633333333333,"B","Bareroot",36.5839546138854,34.4494873612975,38.9243782754222,35.7395273760066,37.5674846799539
"simple","Fixed effects only","cec","CEC (meq/100 g)",37.5633333333333,"C","Seedling",36.1342770914608,33.9665984058854,38.3562857211196,35.24428603282,37.0158992429415
"simple","Fixed effects only","cec","CEC (meq/100 g)",37.5633333333333,"D","Acorn",39.8358873920972,37.5796957132288,42.2255231858865,38.8831234222844,40.7643536593892
"simple","Fixed effects only","cec","CEC (meq/100 g)",37.5633333333333,"E","Seedbank",37.4065102305585,35.2033847200827,39.7138370147717,36.5093591736803,38.336333848795
"simple","Fixed effects only","cec","CEC (meq/100 g)",37.5633333333333,"R","Reference",35.609904823608,33.477783694627,37.8857207397641,34.6860873547896,36.4712362000617
"strip.random","Strip random effects","cec","CEC (meq/100 g)",37.5633333333333,"A","Balled-and-burlapped",37.7418905393639,35.3354608119067,40.1002658946546,36.9412444667176,38.735270113859
"strip.random","Strip random effects","cec","CEC (meq/100 g)",37.5633333333333,"B","Bareroot",36.7155848012743,33.6757469789582,39.9638311857317,35.4712354410719,37.8708174014697
"strip.random","Strip random effects","cec","CEC (meq/100 g)",37.5633333333333,"C","Seedling",36.2722028503362,33.235664381387,39.4835538087172,35.0545485287285,37.404792450045
"strip.random","Strip random effects","cec","CEC (meq/100 g)",37.5633333333333,"D","Acorn",39.7301433866853,36.3447878211383,43.3237555692783,38.4165439575909,41.055878291045
"strip.random","Strip random effects","cec","CEC (meq/100 g)",37.5633333333333,"E","Seedbank",37.526774128193,34.4657200641372,40.8062298880184,36.2765973685841,38.7056007802053
"strip.random","Strip random effects","cec","CEC (meq/100 g)",37.5633333333333,"R","Reference",35.7415999812468,32.3719976589313,39.7093169104737,34.3937589586621,37.0439785207724
"strip.plot.random","Strip and plot random effects","cec","CEC (meq/100 g)",37.5633333333333,"A","Balled-and-burlapped",37.7759653397153,34.9692666029992,40.8483367393717,36.7283795420685,38.9338718607698
"strip.plot.random","Strip and plot random effects","cec","CEC (meq/100 g)",37.5633333333333,"B","Bareroot",36.6726190072503,32.8913689999197,40.7841721488764,35.2253751675119,38.2103422057943
"strip.plot.random","Strip and plot random effects","cec","CEC (meq/100 g)",37.5633333333333,"C","Seedling",36.2117195100767,32.5157678930994,40.3843219056632,34.798254448683,37.7572685439934
"strip.plot.random","Strip and plot random effects","cec","CEC (meq/100 g)",37.5633333333333,"D","Acorn",39.7697839971737,35.7824224439355,44.4200982906795,38.210980495148,41.4527218420666
"strip.plot.random","Strip and plot random effects","cec","CEC (meq/100 g)",37.5633333333333,"E","Seedbank",37.4824570268824,33.5603905314133,41.5960036554992,36.1156187947204,39.1387003834449
"strip.plot.random","Strip and plot random effects","cec","CEC (meq/100 g)",37.5633333333333,"R","Reference",35.6969202358609,31.6577797087773,40.1462007562628,34.1745171939465,37.3460633190027
"simple","Fixed effects only","k.meq","K (meq/100 g)",0.168888888888889,"A","Balled-and-burlapped",0.157888330842196,0.134464043654707,0.185669778766502,0.149514861582088,0.170369033566934
"simple","Fixed effects only","k.meq","K (meq/100 g)",0.168888888888889,"B","Bareroot",0.161474386382844,0.127441399533774,0.204241024764637,0.147088525354719,0.177581327545729
"simple","Fixed effects only","k.meq","K (meq/100 g)",0.168888888888889,"C","Seedling",0.118569026790143,0.0898912862799682,0.157275920692822,0.10825532090244,0.135379450441916
"simple","Fixed effects only","k.meq","K (meq/100 g)",0.168888888888889,"D","Acorn",0.247418721871853,0.203920174589959,0.301776778167086,0.226152523989022,0.264996676097793
"simple","Fixed effects only","k.meq","K (meq/100 g)",0.168888888888889,"E","Seedbank",0.226039247166624,0.185143780111915,0.276919074213351,0.208719083153162,0.245654935358971
"simple","Fixed effects only","k.meq","K (meq/100 g)",0.168888888888889,"R","Reference",0.147143847901963,0.1145005557717,0.187184788791467,0.13497681668289,0.164690029754883
"strip.random","Strip random effects","k.meq","K (meq/100 g)",0.168888888888889,"A","Balled-and-burlapped",0.156881778765105,0.130023068161587,0.188807274866462,0.147940673579578,0.171517067231896
"strip.random","Strip random effects","k.meq","K (meq/100 g)",0.168888888888889,"B","Bareroot",0.161921674919253,0.124245848563556,0.211455360698605,0.145400413068807,0.179748059005073
"strip.random","Strip random effects","k.meq","K (meq/100 g)",0.168888888888889,"C","Seedling",0.118864383454922,0.0878897625295244,0.162789186436366,0.106474212313065,0.135989913895754
"strip.random","Strip random effects","k.meq","K (meq/100 g)",0.168888888888889,"D","Acorn",0.248288964396124,0.196042915063963,0.316468770594145,0.224605956583085,0.271091501969306
"strip.random","Strip random effects","k.meq","K (meq/100 g)",0.168888888888889,"E","Seedbank",0.226191760336713,0.178267565367292,0.287493440409678,0.205116129540626,0.247652312469271
"strip.random","Strip random effects","k.meq","K (meq/100 g)",0.168888888888889,"R","Reference",0.147906521179695,0.110284887629428,0.200355327454974,0.13088726353678,0.164869725453076
"strip.plot.random","Strip and plot random effects","k.meq","K (meq/100 g)",0.168888888888889,"A","Balled-and-burlapped",0.156206302357382,0.125669172396936,0.194534067465887,0.14553442070342,0.172330553796021
"strip.plot.random","Strip and plot random effects","k.meq","K (meq/100 g)",0.168888888888889,"B","Bareroot",0.161875893970883,0.118501234624179,0.219936914554372,0.144840280545199,0.184025989405685
"strip.plot.random","Strip and plot random effects","k.meq","K (meq/100 g)",0.168888888888889,"C","Seedling",0.118818441506316,0.0846264125937167,0.167748195962615,0.105217056395266,0.138040692252172
"strip.plot.random","Strip and plot random effects","k.meq","K (meq/100 g)",0.168888888888889,"D","Acorn",0.248266284101784,0.185306201475242,0.330288030256185,0.223114462973391,0.277917077387833
"strip.plot.random","Strip and plot random effects","k.meq","K (meq/100 g)",0.168888888888889,"E","Seedbank",0.226257512595914,0.170640271113722,0.300496901872425,0.203827608344084,0.253460164317356
"strip.plot.random","Strip and plot random effects","k.meq","K (meq/100 g)",0.168888888888889,"R","Reference",0.149084719719126,0.106233768689308,0.212047872150535,0.129870641358202,0.168814237123645
"simple","Fixed effects only","ca.meq","Ca (meq/100 g)",32.7122222222222,"A","Balled-and-burlapped",33.4828828391522,32.0034256752195,35.0618568405447,32.8890021700969,34.1267837684236
"simple","Fixed effects only","ca.meq","Ca (meq/100 g)",32.7122222222222,"B","Bareroot",31.3494911141264,29.3911712359897,33.5105777469205,30.5297748527551,32.2098130169902
"simple","Fixed effects only","ca.meq","Ca (meq/100 g)",32.7122222222222,"C","Seedling",31.0848945852559,29.1562947870357,33.2510872189731,30.2870391474513,31.9624090567095
"simple","Fixed effects only","ca.meq","Ca (meq/100 g)",32.7122222222222,"D","Acorn",34.5632941001683,32.3998250190538,36.71928107771,33.6580193332903,35.4167554699815
"simple","Fixed effects only","ca.meq","Ca (meq/100 g)",32.7122222222222,"E","Seedbank",32.4052245789112,30.3691086039665,34.5440724060626,31.5083038118481,33.2059990655461
"simple","Fixed effects only","ca.meq","Ca (meq/100 g)",32.7122222222222,"R","Reference",29.399756222977,27.4547168254457,31.4564735558779,28.5909154925617,30.2113012974571
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"A","Balled-and-burlapped",33.3141433238385,31.114127824205,35.7130860995671,32.4826410731187,34.2031606123393
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"B","Bareroot",31.5319769170644,28.7047978469261,34.6015021159175,30.4043808489719,32.6412038904648
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"C","Seedling",31.2377458192238,28.4704276020635,34.3053142682213,30.1464759187535,32.3605112612914
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"D","Acorn",34.503029753837,31.3052633204924,37.9128238314922,33.2934391636223,35.7621799491187
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"E","Seedbank",32.5585727033699,29.6307599187711,35.679356889748,31.3974195237725,33.7019615532244
"strip.random","Strip random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"R","Reference",29.5820069488307,26.402669989009,33.0089344786765,28.340443349133,30.7446204451105
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"A","Balled-and-burlapped",33.3515684471639,30.4567165604626,36.6286182860003,32.2933899448501,34.5835713664208
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"B","Bareroot",31.4438980731282,27.6980802743821,35.6604650828631,29.8887481026842,32.8590855220229
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"C","Seedling",31.1732135491907,27.5869817627869,35.459867606875,29.729270369869,32.6951763916419
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"D","Acorn",34.5232626453152,30.3737644177589,39.2754473339699,32.8109313845521,36.1163207520603
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"E","Seedbank",32.5219360764412,28.6897130548509,36.7972034575393,30.9312123854683,33.9981091587078
"strip.plot.random","Strip and plot random effects","ca.meq","Ca (meq/100 g)",32.7122222222222,"R","Reference",29.4889636446707,25.6804063472059,33.8531914322267,27.9793746061244,30.9877082830285
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.67777777777778,"A","Balled-and-burlapped",4.29264104695725,4.01715151400277,4.56506758978882,4.19277593850496,4.41684620901076
"simple","Fixed effects only","mg.meq","Mg (meq/100 g)",4.67777777777778,"B","Bareroot",5.06898385442153,4.64135149538244,5.53248719224439,4.89274015603938,5.25256145999862
